order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value
f10e24c61a6f5a05a00ffc06c213b51e,7dde3f61b0d6ee9bdc693d33c0f421c2,delivered,2018-08-12 17:14:22,2018-08-12 17:25:12,2018-08-13 15:21:00,2018-08-14 17:51:26,2018-08-30 00:00:00,1.0,debit_card,1.0,149.72
ffb6e31ed469d2c780df6b9bb2264a30,237ffbbf597b3f69a3946b4de6864da4,delivered,2018-02-03 22:57:58,2018-02-03 23:09:58,2018-02-07 20:04:02,2018-02-14 23:28:35,2018-03-01 00:00:00,1.0,credit_card,3.0,171.44
c7516640b8d59bcd16994661cfd3aa9b,76a7d53defecd1dcdcc056867ee18ea1,delivered,2017-11-22 21:04:11,2017-11-22 21:13:26,2017-11-24 20:48:35,2017-12-05 17:44:36,2017-12-13 00:00:00,1.0,credit_card,4.0,415.66
20fd43d1a1e8d1257044b8a17f3c7c5e,14723de10c5caea4f02a154f09f375ee,delivered,2017-04-04 01:35:58,2017-04-04 01:50:16,2017-04-05 06:39:57,2017-04-12 08:03:44,2017-04-25 00:00:00,1.0,credit_card,1.0,132.72
9259e3d95a99a224c782530615463368,4a3ec2c7a1bdd3db6de82fb9bb52ed25,delivered,2017-10-25 15:04:49,2017-10-25 15:28:13,2017-10-30 22:22:51,2017-11-07 16:58:46,2017-11-16 00:00:00,1.0,credit_card,1.0,36.43
a5542d780161a0c1c649d4e0f44540c8,887c7d62748394a839bccbedc3175ace,delivered,2018-01-08 12:25:43,2018-01-08 12:35:51,2018-01-11 17:58:45,2018-01-19 16:06:26,2018-02-08 00:00:00,1.0,credit_card,3.0,444.3
71b3bbe3087a538b8019ec4e1b8abf56,639765abfee30033871ec7049f354048,delivered,2017-11-26 20:48:20,2017-11-28 21:36:52,2017-12-01 15:07:38,2017-12-09 14:17:36,2017-12-26 00:00:00,1.0,credit_card,1.0,140.44
2c9bc10b715272770d51948b929485f7,2ca9b081fd8cf85263e827dffd02446b,delivered,2018-05-03 15:12:22,2018-05-04 15:10:22,2018-05-07 14:20:00,2018-06-07 20:03:26,2018-05-29 00:00:00,1.0,credit_card,3.0,87.05
3e08eeb1c28dd17c084f4c0924104e20,efc57cff69d445d8be23b08e9da0b117,delivered,2018-07-04 01:10:05,2018-07-05 16:12:11,2018-07-04 10:13:00,2018-07-09 13:34:33,2018-07-24 00:00:00,1.0,credit_card,6.0,334.76
82232df364f1356b3d4dc9bc5f855ebb,d973a476ccc69fe1c291483ea378625f,delivered,2018-03-15 19:47:19,2018-03-15 19:55:33,2018-03-20 20:48:27,2018-04-05 03:58:21,2018-04-09 00:00:00,1.0,credit_card,1.0,55.22
52432d42fb818ca588e38c5067f73c3f,045178794d4eb65a4b79f34dee26374a,delivered,2017-12-12 13:20:01,2017-12-12 13:31:36,2017-12-13 22:27:51,2017-12-17 11:26:00,2018-01-12 00:00:00,1.0,credit_card,3.0,86.02
0aa3718b7db60c5ebec88b485cb975db,aa6bbe83912aa4d9762752cf237ac30e,delivered,2018-07-13 01:11:10,2018-07-14 02:35:20,2018-07-16 13:48:00,2018-07-23 13:22:54,2018-07-27 00:00:00,1.0,boleto,1.0,41.36
8ee32c0f656d4816294802830cd9c2cd,4971dbc8a7c2e77aacbd6fe6064dc45c,delivered,2017-05-22 09:38:37,2017-05-22 09:50:17,2017-05-24 11:28:56,2017-06-07 17:18:02,2017-06-09 00:00:00,1.0,credit_card,1.0,30.84
e3866f0f605208a1b7fc42b0dddc0da6,d6289f136d013245718f865a4f5d9a61,delivered,2017-12-27 13:17:07,2017-12-27 13:28:25,2017-12-28 18:29:01,2018-01-17 21:29:08,2018-01-29 00:00:00,1.0,credit_card,3.0,43.09
da9f0f35a47f2c08810250876af67d90,deca74811eafebd0f6bf28394e96b935,delivered,2017-04-06 21:40:58,2017-04-06 21:50:22,2017-04-10 16:32:03,2017-04-18 12:21:27,2017-05-03 00:00:00,1.0,credit_card,2.0,109.84
52b1b3d6e18f1bf504f285c0a8f0d276,db09079896ba2bca8288a3a712e043ab,delivered,2018-06-06 10:54:03,2018-06-06 11:13:55,2018-06-08 16:55:00,2018-06-19 19:21:49,2018-07-24 00:00:00,1.0,credit_card,2.0,62.22
0dfb46f3a5506f1db29eaed5e2779daf,d0590fa31b692186ac9082cb51c3d771,delivered,2018-01-14 12:22:35,2018-01-14 12:29:21,2018-01-17 20:42:02,2018-01-30 20:12:55,2018-02-05 00:00:00,1.0,credit_card,4.0,85.76
4cb8dd7ed38c78241066cdaa289811ba,250dfa98c84cdde19347af0428388a8c,delivered,2018-03-15 22:07:54,2018-03-15 22:32:07,2018-03-16 17:51:50,2018-03-26 15:51:46,2018-04-03 00:00:00,1.0,credit_card,5.0,1429.59
7436f90385ad44df26975c86ee59e085,1081bac0d0f72391e7c60d0812c8ec5b,delivered,2017-08-22 15:19:49,2017-08-22 16:20:20,2017-08-23 15:52:44,2017-08-24 19:46:08,2017-09-12 00:00:00,1.0,credit_card,2.0,29.77
c26f6a2ea3a573319aa40ffebdc1a43a,e6d36fc2a64c3a513e9c571b664bbb8d,delivered,2017-10-14 17:22:59,2017-10-14 17:35:18,2017-10-16 16:13:26,2017-10-23 19:17:56,2017-11-06 00:00:00,1.0,credit_card,5.0,72.05
846c941773da09ad50f2bb47aae3981d,ff44ec08cbec7536134c279fc52ae437,delivered,2018-08-13 16:47:18,2018-08-13 17:04:42,2018-08-14 10:22:00,2018-08-21 01:11:45,2018-09-11 00:00:00,1.0,credit_card,6.0,140.04
f094a0ac1cb1fc3b9ac8a4d385b602e1,8c5d410f1e35dfdfa6cf08fd8e3a6a65,delivered,2018-05-02 17:00:30,2018-05-02 17:54:30,2018-05-03 19:09:00,2018-05-04 13:32:24,2018-05-17 00:00:00,1.0,credit_card,1.0,117.11
265e55efc16ce4c05ab0504ca0a32603,82cd99c582f341b782090be9291913dd,delivered,2017-06-27 12:19:46,2017-06-27 12:43:44,2017-06-28 12:39:06,2017-07-05 13:07:21,2017-07-19 00:00:00,1.0,credit_card,10.0,600.09
f0e3fe1f0a0a04e3e51efb76a536a099,ea6d33d5bef2ffa54ecb81acf3c4fe60,delivered,2018-02-26 17:34:33,2018-02-26 17:49:56,2018-02-27 20:24:56,2018-03-20 20:46:43,2018-03-19 00:00:00,1.0,credit_card,7.0,71.04
f644bc7cdc4cf0854f50017d5ccfff50,99e92a4ae3b87639d2b55ee0319dee00,delivered,2018-08-09 10:54:00,2018-08-09 15:25:22,2018-08-10 15:05:00,2018-08-13 16:41:48,2018-08-15 00:00:00,1.0,credit_card,1.0,142.7
2fdb4ded4a31592814f6865adcaf9ea7,f810431ce112bc435febe209bf81cc69,delivered,2018-01-29 19:03:39,2018-01-29 19:15:27,2018-01-30 23:06:20,2018-02-23 18:33:24,2018-02-22 00:00:00,1.0,credit_card,8.0,228.78
b3729cd1670144c7b451137853e3f46a,3ba877fb77cb9ece0df17fdad93f64cd,delivered,2017-07-25 18:48:04,2017-07-25 19:03:01,2017-07-27 20:27:55,2017-07-31 18:39:56,2017-08-21 00:00:00,1.0,credit_card,4.0,175.28
145c086f0f81f9801a8acbb2c514644c,5581302de852c09823ec2e0fd3c46d82,delivered,2018-08-17 15:33:29,2018-08-17 15:49:43,2018-08-21 08:18:00,2018-08-24 17:31:44,2018-08-30 00:00:00,1.0,credit_card,2.0,119.79
2b8e4a06dca9d5c4071575613d7a5037,084a0e74918bd829d509441c2504135e,delivered,2018-04-23 15:07:49,2018-04-24 19:03:45,2018-04-30 13:31:00,2018-05-04 16:38:45,2018-05-16 00:00:00,1.0,boleto,1.0,44.34
c11a22a599df12f33da9a25948a605ca,37bcb1035c6a4b6d713e03801dc3bbe1,delivered,2018-06-12 22:35:03,2018-06-12 22:59:48,2018-06-13 12:37:00,2018-06-15 18:03:52,2018-06-21 00:00:00,1.0,credit_card,1.0,42.5
4444ee622d44353604947c0232f3f62d,cd4e39304155e9faf215ed66d28f6e5d,delivered,2018-04-07 11:40:35,2018-04-07 11:50:14,2018-04-09 23:29:34,2018-04-27 23:44:36,2018-05-11 00:00:00,1.0,credit_card,5.0,201.07
83cb604e747a6aacb0a7e425f0b21a77,394a21d5633737086ebc2fef3686bc2a,delivered,2017-06-19 22:37:10,2017-06-21 02:30:29,2017-06-21 13:23:35,2017-06-22 16:54:34,2017-06-30 00:00:00,1.0,boleto,1.0,56.78
e05c70b1a907c3b1dd902acddb66b5ea,829b7869b909fc2d90a6a3cd7b94f3b5,delivered,2018-06-22 14:30:06,2018-06-22 14:59:52,2018-06-25 13:54:00,2018-06-29 18:32:20,2018-08-02 00:00:00,1.0,credit_card,8.0,219.54
fb987fd6c147ac8fa97e907cd973cc37,8b3245ecc602fe1004536d47df1facd1,delivered,2018-06-18 09:37:42,2018-06-18 09:53:49,2018-06-18 15:15:00,2018-06-25 12:12:48,2018-06-28 00:00:00,1.0,credit_card,3.0,47.43
714d9fe4cfc8fdfedd10c4a30abd4f34,538ef759aab2dc4b84994589b92e3ef5,delivered,2018-06-13 12:16:02,2018-06-13 12:36:48,2018-06-14 15:55:00,2018-06-19 14:45:43,2018-07-05 00:00:00,1.0,credit_card,8.0,233.38
78b07293590a365717f33fdd61e5bf1f,74f7d97b8e60380672dad29c602bbc6c,delivered,2018-08-11 21:44:49,2018-08-11 21:55:08,2018-08-14 13:39:00,2018-08-22 16:39:45,2018-09-03 00:00:00,1.0,credit_card,1.0,57.86
45ff50616aff4d99cfaca273317a139b,af7c572f32c17ecda4664f61721926ba,delivered,2018-05-02 20:56:24,2018-05-02 21:18:52,2018-05-04 15:05:00,2018-05-08 01:05:57,2018-05-17 00:00:00,1.0,credit_card,7.0,213.73
7b95d76914bb5cec919366223c2f3190,6d00cd7a9751462820dddbed135e3375,delivered,2017-05-11 16:27:13,2017-05-11 16:43:27,2017-05-18 07:25:37,2017-05-25 08:57:48,2017-06-13 00:00:00,2.0,voucher,1.0,279.76
487bc162200365d5717baea84761d214,19548f739f2fefdc573882b1ad7d63b4,delivered,2018-08-25 17:17:58,2018-08-25 17:30:16,2018-08-29 13:35:00,2018-08-30 20:03:14,2018-09-04 00:00:00,1.0,credit_card,1.0,62.54
de6ed885a8151d0cee622e51585ff6c7,629fd78f7a2a5adde1ce172f44106fd3,delivered,2017-07-25 00:16:20,2017-07-25 00:30:12,2017-07-31 20:23:08,2017-08-25 19:53:51,2017-08-29 00:00:00,2.0,voucher,1.0,62.28
23d5d28c2bf332ea0034ec9ec17437f9,b3aa19f75c5aaef3e8d56ec06ec8b4f4,delivered,2018-07-30 13:12:38,2018-07-30 13:30:12,2018-07-31 12:44:00,2018-08-07 19:21:37,2018-08-29 00:00:00,1.0,credit_card,1.0,22.56
8d2ca1078f464825b9e902aaa37e0683,6e46150f461f2f295fe792668fc3dc4c,delivered,2018-08-07 11:28:21,2018-08-07 11:44:46,2018-08-07 14:24:00,2018-08-16 17:36:40,2018-08-21 00:00:00,1.0,credit_card,2.0,119.32
10c651c81fd0bec26524dab0e94090a5,3ea9d5100acf2b7ffe45e68b545c36e6,delivered,2017-05-25 00:47:57,2017-05-25 01:25:25,2017-05-25 11:53:46,2017-06-01 14:43:52,2017-06-21 00:00:00,1.0,credit_card,2.0,126.11
d34bae2145edd5228bf4d92832988284,c81fd58c2a3e1fcccc9436fbfe9d1002,delivered,2018-02-26 09:06:10,2018-02-28 09:15:38,2018-03-01 19:47:47,2018-04-03 20:58:49,2018-03-16 00:00:00,1.0,boleto,1.0,61.59
4d482023bb4e9eed15c299bf7c88d7a0,bdb119a18ed858b1a9f14c253747e20d,delivered,2018-04-21 17:42:50,2018-04-24 18:27:28,2018-04-24 23:44:39,2018-05-04 00:19:22,2018-05-21 00:00:00,1.0,credit_card,1.0,67.23
052d3bf6e40dd9000d1497f6f10db0b0,d8f6ead838ecc7e795a6b88a85d0d274,delivered,2018-03-16 12:11:18,2018-03-16 12:29:22,2018-03-16 23:04:10,2018-03-20 22:21:31,2018-03-28 00:00:00,1.0,credit_card,2.0,58.16
5c59770bf04560b62d68aaa3d7570fed,616e38806d0772f1e78173b166508009,delivered,2018-05-10 21:54:59,2018-05-12 02:53:21,2018-05-14 15:24:00,2018-05-18 17:55:28,2018-06-04 00:00:00,1.0,boleto,1.0,112.2
6dcacad3b7f099fe3502426b5abb9cc5,d759cacdfda91f5b445c1ce8e120fc35,delivered,2018-01-12 18:29:06,2018-01-12 18:36:21,2018-01-15 19:35:15,2018-01-18 22:47:50,2018-02-02 00:00:00,1.0,credit_card,3.0,31.77
a0151737f2f0c6c0a5fd69d45f66ceea,fc2697314ab7fbeda62bb6f1afa4efcd,delivered,2017-07-12 14:11:58,2017-07-12 14:30:18,2017-07-13 12:47:05,2017-07-18 16:24:42,2017-07-25 00:00:00,1.0,credit_card,2.0,52.77
08ee999a47fad7aab826e8604eff09a1,e19d9cd545762d92ff8781dbd7aaa4c1,delivered,2017-05-28 20:07:57,2017-05-28 20:22:09,2017-05-29 08:21:52,2017-06-05 12:14:47,2017-06-27 00:00:00,1.0,credit_card,4.0,87.56
ec88ef2191b5e44c70cd7fc05d9b5e95,373e936792314f96a1e0ac22efc99414,delivered,2018-07-31 19:27:37,2018-07-31 20:04:09,2018-08-02 17:46:00,2018-08-14 16:29:03,2018-08-28 00:00:00,1.0,credit_card,3.0,209.46
9e12ce8b0cbceeb026699832e5eb6a82,0427097a35c39f7f7863ba1c4d1479cf,delivered,2018-04-12 17:04:58,2018-04-12 17:29:24,2018-04-13 18:33:05,2018-04-19 16:32:20,2018-05-02 00:00:00,1.0,credit_card,2.0,142.7
d26e5113b124c2bf24274139cf339a8b,dcd98ca7612d608435bc8233248e8b4c,delivered,2018-07-03 22:27:31,2018-07-05 16:11:40,2018-07-04 10:44:00,2018-07-13 17:12:44,2018-07-26 00:00:00,1.0,credit_card,3.0,48.11
cb9900a635406b269d600f509cff8009,83e3f7358d95de5a715f87a7a59477b9,delivered,2017-04-04 10:38:26,2017-04-05 02:43:02,2017-04-07 14:58:21,2017-04-17 15:04:52,2017-04-28 00:00:00,1.0,boleto,1.0,42.42
338ad3e0a9c500b0d203752e0ad58299,ef53338ffc87b2163afd65ce21aac4d5,delivered,2018-01-15 00:50:51,2018-01-15 01:09:48,2018-01-16 17:19:56,2018-01-17 20:00:00,2018-01-30 00:00:00,1.0,credit_card,1.0,20.68
e3ea7db75c57be6a3779176cfa7802c3,f9f2cb313b6837f0a56e1d92fe67b0a6,delivered,2017-10-21 17:57:49,2017-10-21 18:14:17,2017-10-24 20:42:33,2017-11-06 20:58:44,2017-11-21 00:00:00,1.0,credit_card,1.0,3.21
15a167665d926699daaa439f546054a3,42c2ffc2f510d988ea1e7e7d206ae4dd,delivered,2017-05-19 22:35:01,2017-05-19 22:45:18,2017-05-22 11:59:04,2017-05-29 14:53:36,2017-06-12 00:00:00,1.0,credit_card,6.0,302.44
458f5a6d4163d5b6de33cda5ec82ef10,8e89cab186c88be523095a199d89bcb2,delivered,2018-07-09 18:26:31,2018-07-09 18:35:20,2018-07-10 14:30:00,2018-07-24 01:52:01,2018-08-01 00:00:00,2.0,voucher,1.0,218.72
fa643944a0153ff767c0df7baeedb902,e9e1962df1b6d60d3b3046c0116df408,delivered,2017-08-17 11:57:03,2017-08-17 12:25:10,2017-08-18 17:03:43,2017-08-24 19:51:43,2017-08-30 00:00:00,1.0,credit_card,3.0,71.77
c5a304a759ea5ac20be4dbacd15696cb,03e82ff4feec050581d548f628bb4490,delivered,2018-02-02 08:15:32,2018-02-02 08:31:54,2018-02-03 02:52:47,2018-02-08 19:21:38,2018-03-07 00:00:00,1.0,credit_card,5.0,56.4
6ee581ec3ac977c27a12f79caee568ed,76f8d2d61efe2ac1c232d08399685395,delivered,2018-03-16 13:22:37,2018-03-16 13:35:40,2018-03-21 22:03:52,2018-03-23 01:02:55,2018-03-28 00:00:00,1.0,credit_card,1.0,21.85
5ce5414216f07cdd464573ba59e7f187,b267d04370b0bff8bc30f5b7283a27b8,delivered,2018-08-01 13:18:12,2018-08-01 13:31:33,2018-08-02 15:07:00,2018-08-09 00:46:59,2018-08-22 00:00:00,1.0,credit_card,2.0,138.97
d269e3209c8a86e588a93e573cb97002,4516d783f8261f0816e12c0be45cffc6,delivered,2018-07-21 08:41:25,2018-07-24 11:32:31,2018-07-26 14:23:00,2018-08-09 12:19:00,2018-08-23 00:00:00,1.0,boleto,1.0,304.59
d2028724669c20a217e6146e6855cd12,88e6c91e3f8479fc2f83e3be6280e05e,delivered,2018-01-27 16:42:52,2018-01-27 16:53:11,2018-02-01 17:02:25,2018-02-02 18:52:12,2018-02-22 00:00:00,1.0,credit_card,1.0,90.76
06d1315b8f0db57ee04b47b21db6626c,b6a69993d6889b36b68f7855f73d34cc,delivered,2018-07-15 18:16:31,2018-07-15 18:25:17,2018-07-24 14:13:00,2018-07-27 18:58:38,2018-08-07 00:00:00,1.0,credit_card,2.0,169.72
a3e211d06c63093883e23fb6c60cc372,2e7146d41ffd31a6743c95dbda9dba77,delivered,2018-05-02 22:06:20,2018-05-02 22:34:58,2018-05-03 13:36:00,2018-05-14 17:52:35,2018-05-29 00:00:00,1.0,credit_card,1.0,58.22
53c13f6010b84ebe8ee418785dd62890,f665e5190f5aa2db00841f43f192fff3,delivered,2018-01-24 10:45:38,2018-01-24 10:57:24,2018-01-31 19:16:55,2018-02-06 17:21:50,2018-02-16 00:00:00,1.0,credit_card,8.0,228.63
20e45fb012dbdf66f09290158664ce79,c6a0d9feca03b4c670ffda33632acc15,delivered,2018-03-28 11:05:41,2018-03-28 11:15:21,2018-04-03 14:56:31,2018-04-11 18:46:46,2018-04-30 00:00:00,1.0,credit_card,1.0,26.68
ab05474196376ffce748cccc5d257c1b,d1bdbe1eaa8dbcb597ce1366c7396261,delivered,2018-02-27 14:08:15,2018-02-27 15:31:23,2018-02-28 19:13:16,2018-03-06 22:09:44,2018-03-22 00:00:00,1.0,debit_card,1.0,170.31
8341e99159d0cde5b28d7915b011ce2e,a66712c31e8c65998902f67af30ec475,delivered,2017-12-14 14:32:32,2017-12-16 02:36:39,2017-12-16 18:03:03,2017-12-21 18:03:38,2018-01-15 00:00:00,1.0,boleto,1.0,235.7
2f43f05d6e829ed487f16b1f1cf304cb,260251d5f0d660e9d90c21779039152c,delivered,2017-08-11 17:35:49,2017-08-11 17:45:17,2017-08-14 15:37:41,2017-08-21 22:11:51,2017-09-04 00:00:00,1.0,credit_card,6.0,266.84
d8f3f6f587c473f30872ffdf8170fc6c,08c107b0b78e43fa0195263569937873,delivered,2017-12-11 13:16:13,2017-12-13 02:49:46,2017-12-13 18:13:46,2017-12-19 18:22:39,2017-12-28 00:00:00,1.0,boleto,1.0,119.34
0a8b3b277ffe67981af7d4a14e7f98d5,c4294894c16e414384e2ecfa9c70206a,delivered,2018-06-14 07:01:36,2018-06-14 07:17:55,2018-06-19 14:13:00,2018-06-21 19:56:29,2018-07-04 00:00:00,1.0,credit_card,2.0,244.8
c25b60f499ad0bad3d9bd3fd3e82b089,b26f177937a176ef76f32a7c0fa03f02,delivered,2017-05-15 16:48:14,2017-05-15 17:02:56,2017-05-17 09:03:02,2017-05-25 16:55:59,2017-06-08 00:00:00,1.0,credit_card,8.0,167.13
ab4fc7cc026a9ea1a616584f9cfe4b9a,963544f76b9088090629e464c5947091,delivered,2017-10-08 20:32:53,2017-10-08 20:45:21,2017-10-10 17:10:20,2017-10-17 14:36:03,2017-11-03 00:00:00,1.0,credit_card,5.0,194.91
f654f714b94e829d982e2313f2343493,94c90dd6345dc271e7b76b634f03cab6,delivered,2018-08-16 18:26:45,2018-08-18 02:49:53,2018-08-20 10:09:00,2018-08-27 18:26:30,2018-09-12 00:00:00,1.0,boleto,1.0,90.18
94f98ffd128d56e74dac7bb1b700666b,9c3a2de4bd076318646ffd3b7677e135,delivered,2017-10-23 22:03:54,2017-10-23 22:25:46,2017-10-24 18:05:09,2017-11-06 15:54:57,2017-11-17 00:00:00,1.0,credit_card,5.0,178.27
8df58f40fe1df92d0594a2ff4993ab55,697f5da4a12635cc0709677e6481514a,delivered,2017-06-28 19:09:11,2017-06-28 19:23:48,2017-06-29 11:24:47,2017-07-05 17:04:20,2017-07-24 00:00:00,1.0,credit_card,2.0,89.28
c7da1b57f7d2251252370bc7d94168fe,b8758ed99c2b800a287f19fb1a3ea52c,delivered,2017-01-27 21:27:17,2017-01-28 02:32:16,2017-01-30 13:16:45,2017-02-09 13:21:35,2017-03-15 00:00:00,1.0,boleto,1.0,38.0
8f359a870a6206af39d54ab82c99619d,b430789bfe8fd6a8ce1be69cd5cc35de,delivered,2017-01-25 06:31:50,2017-01-25 06:41:58,2017-01-25 10:47:17,2017-02-03 13:58:58,2017-03-02 00:00:00,2.0,voucher,1.0,100.0
a8a6a00e8c77c47036c858cd31616c06,7b27454c9ffda675b16639328cd0fd89,delivered,2017-09-28 20:11:40,2017-09-28 20:28:10,2017-10-02 17:32:29,2017-10-06 19:27:10,2017-10-25 00:00:00,1.0,credit_card,1.0,43.1
371ed9cae9680ffd6905f4e51f6a469b,5577576d2cb36ca00dd07dbe17635535,delivered,2018-06-28 16:21:23,2018-06-28 16:35:12,2018-06-29 14:27:00,2018-07-03 20:46:28,2018-07-18 00:00:00,1.0,credit_card,1.0,83.62
d497c8e79273831f2773aa2c160e6745,a86ad8e8852b4549e9ac4cd4c10af56d,delivered,2018-02-13 20:38:35,2018-02-13 20:55:34,2018-02-14 17:49:14,2018-02-26 22:52:00,2018-03-09 00:00:00,1.0,credit_card,3.0,167.82
adeaede19791cc3d2eb6f340a6249aa7,f718a2c31336e1bd948bf62c2424ff62,delivered,2017-07-03 15:10:37,2017-07-03 15:24:26,2017-07-06 13:06:51,2017-07-12 20:32:29,2017-07-25 00:00:00,1.0,credit_card,3.0,154.4
5f1ade32bfea596b4d1ef813fa5afb72,a0522bb0aa2334c442b05fe4c48eafa4,delivered,2017-11-23 04:01:05,2017-11-24 03:09:55,2017-11-24 22:11:09,2017-11-27 18:24:25,2017-12-05 00:00:00,1.0,boleto,1.0,53.76
2a0a79550fc18171ae34cf327fc5f0e3,4f9675da7ff641600aeedd867377ae1f,delivered,2018-02-03 19:16:56,2018-02-04 00:09:50,2018-02-08 00:32:08,2018-02-27 17:33:45,2018-03-05 00:00:00,1.0,boleto,1.0,61.14
b191ff55d8fb38b19dca4409b536f14c,ef275253311c24911a6708b3f27a9d21,delivered,2017-02-20 14:03:36,2017-02-20 14:15:23,2017-02-22 10:02:23,2017-03-01 16:44:07,2017-03-21 00:00:00,1.0,credit_card,8.0,84.56
87787efcca530ffab1191c66c2023af4,f4fa54d46d7fb4d130ff9efdff0f8ac6,delivered,2017-08-04 11:42:37,2017-08-04 11:55:19,2017-08-07 16:52:09,2017-08-11 19:15:56,2017-08-24 00:00:00,1.0,credit_card,2.0,72.99
09286ea342ad6877942f93c17e1caf4c,cccc11e51686391aabfac06aa505884a,delivered,2018-02-09 14:54:09,2018-02-09 15:09:47,2018-02-15 00:57:52,2018-03-09 12:43:26,2018-03-07 00:00:00,1.0,credit_card,6.0,214.31
d1b180581daf3c00f4ab3691c9a12c92,8cf70936d9b6b4ade36d4f4349a301c9,delivered,2018-07-29 23:52:17,2018-07-30 00:05:09,2018-07-30 12:40:00,2018-08-01 14:23:43,2018-08-13 00:00:00,1.0,credit_card,5.0,264.52
a50031be2e7818ce082a22db3add373b,5fa484c487b26266716360fa5c462258,delivered,2017-10-16 10:10:50,2017-10-17 04:08:42,2017-10-17 21:18:46,2017-10-18 22:10:13,2017-10-26 00:00:00,1.0,boleto,1.0,315.12
b9e94fdb4a15c04cbde632c381826608,bc9b1d17c0cea5e7ff2d2b42a184ea85,delivered,2017-08-16 15:31:02,2017-08-17 15:55:18,2017-08-18 14:45:38,2017-08-29 12:26:16,2017-09-14 00:00:00,1.0,credit_card,2.0,129.09
ff0f748c58a386fe2ec19f6e32c9f42b,d486c1adfb84aecbc44d77cf332b0cd1,delivered,2017-11-28 12:55:10,2017-11-28 13:04:26,2017-11-28 22:59:46,2017-12-27 16:23:06,2017-12-29 00:00:00,1.0,credit_card,3.0,118.1
22875ab1b7dadfad36b9181f36a1b8d6,a633db940f16194ccad9feb7a574cf19,delivered,2017-11-24 08:30:58,2017-11-25 03:36:34,2017-12-05 00:32:48,2017-12-18 14:49:03,2017-12-15 00:00:00,1.0,boleto,1.0,121.7
6b2d83ecc02efe5e25e6be904c023456,e234cd9396872f2de40b139ccedddd11,delivered,2018-08-17 11:18:22,2018-08-21 04:55:36,2018-08-22 12:14:00,2018-08-24 18:42:41,2018-08-31 00:00:00,1.0,boleto,1.0,82.4
9934e7ff8eaacba82131dd85b7a0e156,c9f36cd5a864394f34c09abd36cb8939,delivered,2017-03-15 10:48:52,2017-03-15 10:48:52,2017-03-20 08:03:52,2017-04-04 13:17:43,2017-04-18 00:00:00,1.0,credit_card,4.0,720.98
2c6cd2338f9bbc7b19f8177e89e633fa,8ad90dfef2848906ab9e9f32cc6a7f3e,delivered,2018-02-22 17:23:36,2018-02-22 17:30:46,2018-02-23 22:42:47,2018-02-26 19:47:20,2018-03-08 00:00:00,1.0,credit_card,1.0,21.43
ab100844826f01cfa2544e2ea0b9ae4d,0d9ee625108522d1dccc18f89d57ade6,delivered,2017-12-05 03:44:02,2017-12-07 08:31:52,2017-12-08 00:13:14,2017-12-21 19:32:41,2018-01-08 00:00:00,1.0,credit_card,10.0,639.77
adf119c06ea77cd7d347b943780c37de,d78674e07c1599d4b14b0e623f5a981f,delivered,2018-06-10 21:51:36,2018-06-10 22:17:21,2018-06-21 08:25:00,2018-06-25 15:48:52,2018-07-16 00:00:00,1.0,credit_card,6.0,139.41
7f0bbbb8c4fac9e12d3e931d8060da12,29429468b1dcbea0794fe3206c369710,delivered,2018-04-23 22:54:01,2018-04-24 19:07:27,2018-04-24 18:50:52,2018-04-25 19:17:53,2018-05-07 00:00:00,1.0,credit_card,2.0,66.05
5b6d199e9bbb33ac85dccad58acb53fa,15a338702a19087b1eacf119cfae08b1,delivered,2017-07-26 17:37:37,2017-07-26 17:50:18,2017-07-31 18:54:28,2017-08-01 21:09:50,2017-08-15 00:00:00,1.0,credit_card,1.0,28.38
67f05f6d7d84bf6e1abf7d7d8e8a41e3,997f151339e5077fe22d22b321308d2f,delivered,2018-07-27 19:46:45,2018-07-27 19:55:11,2018-07-30 12:24:00,2018-08-06 14:48:50,2018-08-17 00:00:00,1.0,credit_card,10.0,889.15
635f576ffd2031b8aba271d85a739949,aaaacadacc4a1f2d0df016ddd73609cb,delivered,2018-06-18 16:29:28,2018-06-19 09:18:23,2018-07-03 11:28:00,2018-07-06 17:41:00,2018-07-24 00:00:00,1.0,credit_card,10.0,164.58
0533030deeaf4b83feea1ea004f2ddb5,130db473eac67b544bd3813c3a92cef1,delivered,2018-05-16 13:23:35,2018-05-16 13:35:23,2018-05-18 16:48:00,2018-06-15 14:37:45,2018-06-07 00:00:00,1.0,credit_card,6.0,102.6
98b71d23b2914a171ca5c5824a1d38b1,4e8fcd57c9293bf3be7254e1ae469b57,delivered,2018-01-09 13:13:05,2018-01-09 13:29:10,2018-01-10 21:58:55,2018-01-19 00:58:38,2018-02-19 00:00:00,1.0,credit_card,4.0,43.0
dedf47a44eef0b1ac6891db532542eef,d017c1498c905c03ce4ae87bb73bcb8c,delivered,2017-10-08 21:06:12,2017-10-08 21:24:47,2017-10-09 13:30:17,2017-10-13 23:45:58,2017-10-31 00:00:00,1.0,credit_card,1.0,54.0
